,free_node_coor_list,14:34:38,13384
191,27,4,-1
192,28,4,-1
193,29,5,-1
194,30,5,-1
195,31,5,-1
196,15,25,-1
197,15,26,-1
198,15,27,-1
199,9,29,-1
200,8,30,-1
201,8,31,-1
202,15,28,-2
203,15,29,-2
204,12,31,-1
205,15,30,-2
206,15,31,-2
207,16,24,-1
208,19,30,-1
209,19,31,-1
210,-21,-31,3
211,-21,-30,3
212,-21,-29,3
213,-19,-31,3
214,-19,-30,3
215,-19,-29,3
216,-21,-28,3
217,-21,-27,3
218,-21,-26,3
219,-19,-28,3
220,-19,-27,3
221,-21,-31,4
222,-22,-31,5
223,-21,-30,4
224,-21,-29,4
225,-22,-30,5
226,-22,-29,5
227,-21,-31,6
228,-21,-31,7
229,-21,-30,6
230,-21,-29,6
231,-21,-30,7
232,-21,-29,7
233,-20,-31,4
234,-20,-31,5
235,-19,-31,5
236,-17,-32,4
237,-17,-31,4
238,-18,-31,5
239,-17,-31,5
240,-20,-30,4
241,-20,-29,4
242,-19,-29,4
243,-20,-30,5
244,-19,-30,5
245,-20,-29,5
246,-19,-29,5
247,-17,-30,4
248,-17,-29,4
249,-18,-30,5
250,-17,-30,5
251,-18,-29,5
252,-17,-29,5
253,-20,-31,6
254,-19,-31,6
255,-20,-31,7
256,-19,-31,7
257,-18,-31,6
258,-17,-31,6
259,-17,-32,7
260,-18,-31,7
261,-17,-31,7
262,-20,-30,6
263,-19,-30,6
264,-20,-29,6
265,-19,-29,6
266,-20,-30,7
267,-19,-30,7
268,-20,-29,7
269,-19,-29,7
270,-18,-30,6
271,-17,-30,6
272,-18,-29,6
273,-17,-29,6
274,-18,-30,7
275,-17,-30,7
276,-18,-29,7
277,-17,-29,7
278,-21,-28,4
279,-21,-27,4
280,-22,-28,5
281,-22,-27,5
282,-21,-27,5
283,-21,-26,4
284,-21,-25,4
285,-22,-26,5
286,-21,-26,5
287,-22,-25,5
288,-21,-25,5
289,-21,-28,6
290,-21,-27,6
291,-21,-28,7
292,-21,-27,7
293,-21,-26,6
294,-21,-25,6
295,-21,-26,7
296,-21,-25,7
297,-20,-28,4
298,-19,-28,4
299,-20,-27,4
300,-19,-27,4
301,-20,-28,5
302,-19,-28,5
303,-20,-27,5
304,-19,-27,5
305,-17,-28,4
306,-17,-27,4
307,-18,-28,5
308,-17,-28,5
309,-18,-27,5
310,-17,-27,5
311,-20,-26,4
312,-19,-26,4
313,-20,-25,4
314,-19,-25,4
315,-20,-26,5
316,-19,-26,5
317,-20,-25,5
318,-19,-25,5
319,-17,-26,4
320,-17,-25,4
321,-18,-26,5
322,-18,-25,5
323,-20,-28,6
324,-19,-28,6
325,-20,-27,6
326,-19,-27,6
327,-20,-28,7
328,-19,-28,7
329,-20,-27,7
330,-19,-27,7
331,-18,-28,6
332,-17,-28,6
333,-18,-27,6
334,-17,-27,6
335,-18,-28,7
336,-17,-28,7
337,-18,-27,7
338,-17,-27,7
339,-20,-26,6
340,-19,-26,6
341,-20,-25,6
342,-19,-25,6
343,-20,-26,7
344,-19,-26,7
345,-20,-25,7
346,-19,-25,7
347,-18,-26,6
348,-17,-26,6
349,-18,-25,6
350,-17,-25,6
351,-18,-26,7
352,-17,-26,7
353,-18,-25,7
354,-17,-25,7
355,-21,-24,4
356,-21,-23,4
357,-21,-24,5
358,-21,-23,5
359,-21,-22,4
360,-21,-21,4
361,-21,-22,5
362,-21,-21,5
363,-22,-24,6
364,-21,-24,6
365,-22,-23,6
366,-21,-23,6
367,-21,-24,7
368,-21,-23,7
369,-22,-22,6
370,-21,-22,6
371,-22,-21,6
372,-21,-21,6
373,-21,-22,7
374,-21,-21,7
375,-20,-24,4
376,-19,-24,4
377,-20,-23,4
378,-19,-23,4
379,-20,-24,5
380,-19,-24,5
381,-20,-23,5
382,-19,-23,5
383,-18,-24,5
384,-17,-24,5
385,-18,-23,5
386,-17,-23,5
387,-20,-22,4
388,-19,-22,4
389,-20,-21,4
390,-19,-21,4
391,-20,-22,5
392,-19,-22,5
393,-20,-21,5
394,-19,-21,5
395,-18,-22,5
396,-17,-22,5
397,-18,-21,5
398,-17,-21,5
399,-20,-24,6
400,-19,-24,6
401,-20,-23,6
402,-19,-23,6
403,-20,-24,7
404,-19,-24,7
405,-20,-23,7
406,-19,-23,7
407,-18,-24,6
408,-17,-24,6
409,-18,-23,6
410,-17,-23,6
411,-18,-24,7
412,-17,-24,7
413,-18,-23,7
414,-17,-23,7
415,-20,-22,6
416,-19,-22,6
417,-20,-21,6
418,-19,-21,6
419,-20,-22,7
420,-19,-22,7
421,-20,-21,7
422,-19,-21,7
423,-18,-22,6
424,-17,-22,6
425,-18,-21,6
426,-17,-21,6
427,-18,-22,7
428,-17,-22,7
429,-18,-21,7
430,-17,-21,7
431,-21,-20,4
432,-21,-19,4
433,-21,-20,5
434,-21,-19,5
435,-21,-18,4
436,-21,-17,4
437,-21,-18,5
438,-21,-17,5
439,-22,-20,6
440,-21,-20,6
441,-22,-19,6
442,-21,-19,6
443,-21,-20,7
444,-21,-19,7
445,-22,-18,6
446,-21,-18,6
447,-22,-17,6
448,-21,-17,6
449,-21,-18,7
450,-21,-17,7
451,-20,-20,4
452,-19,-20,4
453,-20,-19,4
454,-19,-19,4
455,-20,-20,5
456,-19,-20,5
457,-20,-19,5
458,-19,-19,5
459,-18,-20,5
460,-17,-20,5
461,-17,-19,5
462,-19,-18,4
463,-19,-17,4
464,-20,-18,5
465,-19,-18,5
466,-20,-17,5
467,-19,-17,5
468,-17,-18,5
469,-17,-17,5
470,-20,-20,6
471,-19,-20,6
472,-20,-19,6
473,-19,-19,6
474,-20,-20,7
475,-19,-20,7
476,-20,-19,7
477,-19,-19,7
478,-18,-20,6
479,-17,-20,6
480,-18,-19,6
481,-17,-19,6
482,-18,-20,7
483,-17,-20,7
484,-18,-19,7
485,-17,-19,7
486,-20,-18,6
487,-19,-18,6
488,-20,-17,6
489,-19,-17,6
490,-20,-18,7
491,-19,-18,7
492,-20,-17,7
493,-19,-17,7
494,-18,-18,6
495,-17,-18,6
496,-18,-17,6
497,-17,-17,6
498,-18,-18,7
499,-17,-18,7
500,-18,-17,7
501,-17,-17,7
502,-21,-31,9
503,-21,-30,9
504,-21,-29,9
505,-20,-31,8
506,-19,-31,8
507,-20,-31,9
508,-19,-31,9
509,-18,-31,8
510,-20,-30,8
511,-19,-30,8
512,-20,-29,8
513,-19,-29,8
514,-20,-30,9
515,-19,-30,9
516,-20,-29,9
517,-19,-29,9
518,-18,-30,8
519,-18,-29,8
520,-18,-32,10
521,-18,-31,10
522,-18,-30,10
523,-18,-29,10
524,-21,-28,9
525,-21,-27,9
526,-21,-25,8
527,-21,-26,9
528,-21,-25,9
529,-20,-28,8
530,-19,-28,8
531,-20,-27,8
532,-19,-27,8
533,-20,-28,9
534,-19,-28,9
535,-20,-27,9
536,-19,-27,9
537,-18,-28,8
538,-18,-27,8
539,-20,-26,8
540,-19,-26,8
541,-20,-25,8
542,-19,-25,8
543,-20,-26,9
544,-19,-26,9
545,-20,-25,9
546,-19,-25,9
547,-18,-26,8
548,-18,-25,8
549,-18,-28,10
550,-18,-27,10
551,-18,-26,10
552,-18,-25,10
553,-20,-32,13
554,-20,-31,13
555,-17,-31,12
556,-20,-30,13
557,-20,-29,13
558,-17,-30,12
559,-17,-29,12
560,-20,-31,15
561,-17,-32,15
562,-17,-31,15
563,-20,-29,14
564,-20,-30,15
565,-17,-30,15
566,-17,-29,15
567,-20,-28,13
568,-20,-27,13
569,-17,-28,12
570,-17,-27,12
571,-20,-26,12
572,-20,-25,12
573,-17,-26,12
574,-17,-25,12
575,-20,-28,14
576,-20,-27,14
577,-17,-27,14
578,-17,-28,15
579,-20,-26,14
580,-19,-25,14
581,-17,-26,14
582,-17,-25,14
583,-21,-24,8
584,-21,-23,8
585,-21,-24,9
586,-21,-23,9
587,-21,-22,8
588,-21,-21,8
589,-21,-22,9
590,-21,-21,9
591,-20,-24,8
592,-19,-24,8
593,-20,-23,8
594,-19,-23,8
595,-19,-24,9
596,-19,-23,9
597,-18,-24,8
598,-18,-23,8
599,-18,-24,9
600,-18,-23,9
601,-20,-22,8
602,-19,-22,8
603,-20,-21,8
604,-19,-21,8
605,-19,-22,9
606,-19,-21,9
607,-18,-22,8
608,-18,-21,8
609,-18,-22,9
610,-18,-21,9
611,-17,-23,11
612,-17,-22,11
613,-17,-21,11
614,-21,-20,8
615,-21,-19,8
616,-21,-20,9
617,-21,-19,9
618,-21,-18,8
619,-21,-17,8
620,-21,-18,9
621,-21,-17,9
622,-20,-20,8
623,-19,-20,8
624,-20,-19,8
625,-19,-19,8
626,-19,-20,9
627,-19,-19,9
628,-18,-20,8
629,-18,-19,8
630,-18,-20,9
631,-18,-19,9
632,-20,-18,8
633,-19,-18,8
634,-20,-17,8
635,-19,-17,8
636,-19,-18,9
637,-19,-17,9
638,-18,-18,8
639,-18,-17,8
640,-18,-18,9
641,-18,-17,9
642,-17,-20,11
643,-17,-19,11
644,-19,-18,11
645,-19,-17,11
646,-17,-18,11
647,-17,-17,11
648,-20,-24,12
649,-20,-23,12
650,-19,-23,13
651,-17,-24,12
652,-20,-22,12
653,-20,-21,12
654,-19,-22,13
655,-19,-21,13
656,-19,-24,14
657,-17,-24,14
658,-17,-23,14
659,-17,-22,14
660,-17,-21,14
661,-19,-20,12
662,-19,-19,12
663,-19,-20,13
664,-19,-19,13
665,-17,-20,13
666,-17,-19,13
667,-19,-18,13
668,-19,-17,13
669,-17,-18,13
670,-17,-17,13
671,-15,-32,2
672,-15,-31,2
673,-15,-31,3
674,-15,-30,2
675,-15,-29,2
676,-15,-30,3
677,-15,-29,3
678,-15,-28,2
679,-15,-27,2
680,-15,-28,3
681,-15,-27,3
682,-15,-26,2
683,-15,-25,2
684,-15,-26,3
685,-15,-25,3
686,-14,-32,4
687,-14,-31,4
688,-13,-31,5
689,-14,-30,4
690,-14,-29,4
691,-13,-30,5
692,-13,-29,5
693,-15,-32,6
694,-15,-31,6
695,-15,-31,7
696,-14,-31,6
697,-15,-30,6
698,-15,-29,6
699,-15,-30,7
700,-15,-29,7
701,-14,-30,6
702,-14,-29,6
703,-9,-31,5
704,-9,-30,5
705,-9,-29,5
706,-11,-31,7
707,-9,-31,6
708,-9,-31,7
709,-11,-30,7
710,-11,-29,7
711,-9,-30,6
712,-9,-29,6
713,-9,-30,7
714,-9,-29,7
715,-14,-28,4
716,-14,-27,4
717,-13,-28,5
718,-13,-27,5
719,-14,-26,4
720,-14,-25,4
721,-13,-26,5
722,-13,-25,5
723,-15,-28,6
724,-15,-27,6
725,-15,-28,7
726,-15,-27,7
727,-14,-28,6
728,-14,-27,6
729,-15,-26,6
730,-15,-25,6
731,-16,-26,7
732,-16,-25,7
733,-14,-26,6
734,-14,-25,6
735,-9,-28,5
736,-9,-27,5
737,-9,-26,5
738,-9,-25,5
739,-11,-28,7
740,-11,-27,7
741,-9,-28,6
742,-9,-27,6
743,-9,-28,7
744,-9,-27,7
745,-11,-26,7
746,-11,-25,7
747,-9,-26,6
748,-9,-25,6
749,-9,-26,7
750,-9,-25,7
751,-7,-32,5
752,-7,-31,5
753,-7,-30,5
754,-7,-29,5
755,-8,-31,6
756,-8,-31,7
757,-8,-30,6
758,-8,-29,6
759,-8,-30,7
760,-8,-29,7
761,-8,-28,4
762,-8,-27,4
763,-7,-28,5
764,-7,-27,5
765,-8,-26,4
766,-8,-25,4
767,-7,-26,5
768,-7,-25,5
769,-8,-28,6
770,-8,-27,6
771,-8,-28,7
772,-8,-27,7
773,-8,-26,6
774,-8,-25,6
775,-8,-26,7
776,-8,-25,7
777,-15,-24,3
778,-15,-23,3
779,-15,-22,3
780,-15,-21,3
781,-15,-20,3
782,-15,-19,3
783,-15,-18,3
784,-15,-17,3
785,-14,-24,4
786,-14,-23,4
787,-13,-24,5
788,-13,-23,5
789,-14,-22,4
790,-14,-21,4
791,-13,-22,5
792,-13,-21,5
793,-15,-24,6
794,-15,-23,6
795,-16,-24,7
796,-16,-23,7
797,-14,-24,6
798,-14,-23,6
799,-15,-22,6
800,-15,-21,6
801,-16,-22,7
802,-16,-21,7
803,-14,-22,6
804,-14,-21,6
805,-11,-24,7
806,-11,-23,7
807,-9,-24,6
808,-9,-23,6
809,-9,-24,7
810,-9,-23,7
811,-11,-22,7
812,-11,-21,7
813,-9,-22,6
814,-9,-21,6
815,-9,-22,7
816,-9,-21,7
817,-14,-20,4
818,-14,-19,4
819,-13,-20,5
820,-13,-19,5
821,-15,-17,4
822,-14,-18,4
823,-14,-17,4
824,-13,-18,5
825,-13,-17,5
826,-15,-20,6
827,-15,-19,6
828,-16,-20,7
829,-16,-19,7
830,-14,-20,6
831,-14,-19,6
832,-16,-18,6
833,-15,-18,6
834,-16,-17,6
835,-15,-17,6
836,-14,-18,6
837,-14,-17,6
838,-11,-20,7
839,-11,-19,7
840,-9,-20,6
841,-9,-19,6
842,-9,-20,7
843,-9,-19,7
844,-11,-18,7
845,-11,-17,7
846,-9,-18,6
847,-9,-17,6
848,-9,-18,7
849,-9,-17,7
850,-8,-24,4
851,-8,-23,4
852,-7,-24,5
853,-7,-23,5
854,-8,-22,4
855,-8,-21,4
856,-7,-22,5
857,-7,-21,5
858,-8,-24,6
859,-8,-23,6
860,-8,-24,7
861,-8,-23,7
862,-8,-22,6
863,-8,-21,6
864,-8,-22,7
865,-8,-21,7
866,-8,-20,4
867,-8,-19,4
868,-7,-20,5
869,-8,-18,4
870,-8,-17,5
871,-8,-20,6
872,-8,-19,6
873,-7,-19,6
874,-8,-20,7
875,-8,-19,7
876,-8,-18,6
877,-7,-18,6
878,-8,-17,6
879,-7,-17,6
880,-8,-18,7
881,-8,-17,7
882,-15,-32,9
883,-15,-31,9
884,-13,-31,8
885,-13,-31,9
886,-15,-30,9
887,-15,-29,9
888,-13,-30,8
889,-13,-29,8
890,-13,-30,9
891,-13,-29,9
892,-10,-31,10
893,-9,-31,10
894,-10,-32,11
895,-10,-31,11
896,-10,-30,10
897,-9,-30,10
898,-10,-29,10
899,-9,-29,10
900,-10,-30,11
901,-10,-29,11
902,-15,-28,9
903,-15,-27,9
904,-13,-28,8
905,-13,-27,8
906,-13,-28,9
907,-13,-27,9
908,-15,-26,9
909,-15,-25,9
910,-13,-26,8
911,-13,-25,8
912,-13,-26,9
913,-13,-25,9
914,-9,-25,9
915,-10,-28,10
916,-9,-28,10
917,-10,-27,10
918,-9,-27,10
919,-10,-28,11
920,-10,-27,11
921,-11,-25,10
922,-10,-26,10
923,-9,-26,10
924,-10,-26,11
925,-10,-25,11
926,-8,-31,8
927,-8,-30,8
928,-8,-29,8
929,-8,-28,8
930,-8,-27,8
931,-8,-26,8
932,-8,-25,8
933,-15,-24,9
934,-15,-23,9
935,-13,-24,8
936,-13,-23,8
937,-13,-24,9
938,-13,-23,9
939,-15,-22,9
940,-15,-21,9
941,-13,-22,8
942,-13,-21,8
943,-13,-22,9
944,-13,-21,9
945,-9,-24,9
946,-9,-23,9
947,-9,-22,9
948,-9,-21,9
949,-11,-24,10
950,-11,-23,10
951,-10,-23,10
952,-10,-24,11
953,-11,-22,10
954,-11,-21,10
955,-10,-22,10
956,-10,-21,10
957,-15,-20,9
958,-15,-19,9
959,-13,-20,8
960,-13,-19,8
961,-13,-20,9
962,-13,-19,9
963,-15,-18,9
964,-15,-17,9
965,-13,-18,8
966,-13,-17,8
967,-13,-18,9
968,-13,-17,9
969,-9,-20,9
970,-10,-19,9
971,-11,-17,9
972,-10,-18,9
973,-10,-17,9
974,-11,-20,10
975,-11,-19,10
976,-11,-18,10
977,-11,-17,10
978,-8,-24,8
979,-8,-23,8
980,-8,-22,8
981,-8,-21,8
982,-8,-20,8
983,-8,-19,8
984,-8,-18,8
985,-8,-17,8
986,-31,-9,5
987,-30,-9,5
988,-21,-16,4
989,-21,-15,4
990,-21,-16,5
991,-21,-15,5
992,-21,-14,4
993,-21,-14,5
994,-21,-13,5
995,-22,-16,6
996,-21,-16,6
997,-22,-15,6
998,-21,-15,6
999,-21,-16,7
1000,-21,-15,7
1001,-22,-14,6
1002,-21,-14,6
1003,-22,-13,6
1004,-21,-13,6
1005,-21,-14,7
1006,-21,-13,7
1007,-19,-16,4
1008,-20,-16,5
1009,-19,-16,5
1010,-20,-15,5
1011,-19,-15,5
1012,-18,-15,4
1013,-17,-16,5
1014,-17,-15,5
1015,-20,-14,5
1016,-19,-14,5
1017,-20,-13,5
1018,-19,-13,5
1019,-18,-14,4
1020,-17,-14,5
1021,-18,-13,5
1022,-17,-13,5
1023,-20,-16,6
1024,-19,-16,6
1025,-20,-15,6
1026,-19,-15,6
1027,-20,-16,7
1028,-19,-16,7
1029,-20,-15,7
1030,-19,-15,7
1031,-18,-16,6
1032,-17,-16,6
1033,-18,-15,6
1034,-17,-15,6
1035,-18,-16,7
1036,-17,-16,7
1037,-18,-15,7
1038,-17,-15,7
1039,-20,-14,6
1040,-19,-14,6
1041,-20,-13,6
1042,-19,-13,6
1043,-20,-14,7
1044,-19,-14,7
1045,-20,-13,7
1046,-19,-13,7
1047,-18,-14,6
1048,-17,-14,6
1049,-18,-13,6
1050,-17,-13,6
1051,-18,-14,7
1052,-17,-14,7
1053,-18,-13,7
1054,-17,-13,7
1055,-21,-12,5
1056,-21,-11,5
1057,-21,-10,5
1058,-21,-9,5
1059,-22,-12,6
1060,-21,-12,6
1061,-21,-11,6
1062,-21,-12,7
1063,-21,-11,7
1064,-21,-10,6
1065,-21,-9,6
1066,-21,-10,7
1067,-21,-9,7
1068,-20,-12,5
1069,-19,-12,5
1070,-20,-11,5
1071,-19,-11,5
1072,-18,-12,5
1073,-17,-12,5
1074,-18,-11,5
1075,-17,-11,5
1076,-20,-10,5
1077,-19,-10,5
1078,-20,-9,5
1079,-19,-9,5
1080,-18,-10,5
1081,-17,-10,5
1082,-18,-9,5
1083,-20,-12,6
1084,-19,-12,6
1085,-20,-11,6
1086,-19,-11,6
1087,-20,-12,7
1088,-19,-12,7
1089,-20,-11,7
1090,-19,-11,7
1091,-18,-12,6
1092,-17,-12,6
1093,-18,-11,6
1094,-17,-11,6
1095,-18,-12,7
1096,-17,-12,7
1097,-18,-11,7
1098,-17,-11,7
1099,-20,-10,6
1100,-19,-10,6
1101,-20,-9,6
1102,-19,-9,6
1103,-20,-10,7
1104,-19,-10,7
1105,-20,-9,7
1106,-19,-9,7
1107,-18,-10,6
1108,-17,-10,6
1109,-18,-9,6
1110,-17,-9,6
1111,-18,-10,7
1112,-17,-10,7
1113,-18,-9,7
1114,-17,-9,7
1115,-32,-5,0
1116,-31,-5,0
1117,-31,-4,0
1118,-32,-3,0
1119,-31,-3,0
1120,-31,-4,1
1121,-32,-3,1
1122,-31,-3,1
1123,-30,-4,0
1124,-29,-4,0
1125,-30,-3,0
1126,-29,-3,0
1127,-30,-4,1
1128,-29,-4,1
1129,-30,-3,1
1130,-29,-3,1
1131,-31,-3,2
1132,-31,-4,3
1133,-31,-3,3
1134,-30,-3,2
1135,-30,-4,3
1136,-29,-4,3
1137,-30,-3,3
1138,-29,-3,3
1139,-28,-4,0
1140,-27,-4,0
1141,-28,-3,0
1142,-27,-3,0
1143,-28,-4,1
1144,-27,-4,1
1145,-28,-3,1
1146,-27,-3,1
1147,-26,-4,0
1148,-25,-4,0
1149,-26,-3,0
1150,-25,-3,0
1151,-26,-4,1
1152,-26,-3,1
1153,-25,-3,1
1154,-25,-2,0
1155,-25,-2,1
1156,-28,-4,3
1157,-27,-4,3
1158,-28,-3,3
1159,-27,-3,3
1160,-26,-4,3
1161,-25,-4,3
1162,-26,-3,3
1163,-25,-3,3
1164,-31,-8,4
1165,-30,-8,4
1166,-29,-7,4
1167,-29,-8,5
1168,-31,-5,5
1169,-30,-5,5
1170,-31,-6,6
1171,-31,-5,6
1172,-31,-5,7
1173,-30,-5,6
1174,-29,-5,6
1175,-30,-5,7
1176,-29,-5,7
1177,-28,-7,4
1178,-27,-7,4
1179,-28,-8,5
1180,-27,-8,5
1181,-26,-7,4
1182,-25,-7,4
1183,-26,-8,5
1184,-25,-7,5
1185,-28,-5,6
1186,-27,-5,6
1187,-28,-5,7
1188,-27,-5,7
1189,-26,-5,6
1190,-25,-5,6
1191,-26,-5,7
1192,-25,-5,7
1193,-31,-4,4
1194,-32,-3,4
1195,-31,-3,4
1196,-31,-4,5
1197,-31,-3,5
1198,-30,-4,4
1199,-29,-4,4
1200,-30,-3,4
1201,-29,-3,4
1202,-30,-4,5
1203,-29,-4,5
1204,-30,-3,5
1205,-29,-3,5
1206,-31,-2,5
1207,-31,-1,5
1208,-30,-2,5
1209,-29,-2,5
1210,-30,-1,5
1211,-29,-1,5
1212,-31,-4,6
1213,-31,-3,6
1214,-31,-3,7
1215,-30,-4,6
1216,-29,-4,6
1217,-30,-3,6
1218,-29,-3,6
1219,-30,-3,7
1220,-29,-3,7
1221,-31,-2,6
1222,-31,-1,6
1223,-31,-2,7
1224,-31,-1,7
1225,-30,-2,6
1226,-29,-2,6
1227,-30,-1,6
1228,-29,-1,6
1229,-30,-2,7
1230,-29,-2,7
1231,-30,-1,7
1232,-29,-1,7
1233,-28,-4,4
1234,-27,-4,4
1235,-28,-3,4
1236,-27,-3,4
1237,-28,-4,5
1238,-27,-4,5
1239,-28,-3,5
1240,-27,-3,5
1241,-26,-4,4
1242,-26,-3,4
1243,-25,-3,4
1244,-26,-4,5
1245,-25,-4,5
1246,-26,-3,5
1247,-25,-3,5
1248,-28,-2,5
1249,-27,-2,5
1250,-28,-1,5
1251,-27,-1,5
1252,-26,-2,5
1253,-25,-2,5
1254,-26,-1,5
1255,-25,-1,5
1256,-28,-4,6
1257,-27,-4,6
1258,-28,-3,6
1259,-27,-3,6
1260,-27,-4,7
1261,-28,-3,7
1262,-27,-3,7
1263,-26,-4,6
1264,-25,-4,6
1265,-26,-3,6
1266,-25,-3,6
1267,-26,-4,7
1268,-25,-4,7
1269,-26,-3,7
1270,-25,-3,7
1271,-28,-2,6
1272,-27,-2,6
1273,-28,-1,6
1274,-27,-1,6
1275,-28,-2,7
1276,-27,-2,7
1277,-28,-1,7
1278,-27,-1,7
1279,-26,-2,6
1280,-25,-2,6
1281,-26,-1,6
1282,-25,-1,6
1283,-26,-2,7
1284,-25,-2,7
1285,-26,-1,7
1286,-25,-1,7
1287,-24,-3,0
1288,-23,-3,0
1289,-24,-3,1
1290,-23,-3,1
1291,-22,-3,0
1292,-21,-3,0
1293,-22,-3,1
1294,-21,-3,1
1295,-24,-2,0
1296,-23,-2,0
1297,-24,-2,1
1298,-23,-2,1
1299,-22,-2,0
1300,-21,-2,0
1301,-22,-2,1
1302,-21,-2,1
1303,-24,-3,3
1304,-23,-3,3
1305,-22,-3,3
1306,-21,-3,3
1307,-24,-2,3
1308,-23,-2,3
1309,-22,-2,3
1310,-21,-2,3
1311,-20,-3,0
1312,-19,-3,0
1313,-20,-3,1
1314,-19,-3,1
1315,-18,-3,0
1316,-18,-3,1
1317,-17,-3,1
1318,-20,-2,0
1319,-19,-2,0
1320,-20,-2,1
1321,-19,-2,1
1322,-18,-2,0
1323,-17,-2,0
1324,-18,-2,1
1325,-17,-2,1
1326,-20,-3,3
1327,-19,-3,3
1328,-18,-3,3
1329,-17,-3,3
1330,-19,-2,2
1331,-20,-2,3
1332,-19,-2,3
1333,-18,-2,2
1334,-17,-2,2
1335,-18,-2,3
1336,-17,-2,3
1337,-24,-7,4
1338,-24,-7,5
1339,-23,-7,5
1340,-21,-8,5
1341,-22,-7,5
1342,-21,-7,5
1343,-23,-6,4
1344,-22,-6,4
1345,-21,-6,4
1346,-21,-6,5
1347,-21,-5,5
1348,-21,-8,6
1349,-21,-7,6
1350,-21,-8,7
1351,-21,-7,7
1352,-24,-5,6
1353,-24,-5,7
1354,-23,-5,7
1355,-21,-6,6
1356,-21,-5,6
1357,-21,-6,7
1358,-22,-5,7
